experiment_id,date,portfolio_value
bottleneck_core:20,2011-04-20,11711525.660387337
bottleneck_core:20,2011-04-21,11782377.22709009
bottleneck_core:20,2011-04-25,11719853.41243638
bottleneck_core:20,2011-04-26,11845503.201875502
bottleneck_core:20,2011-04-27,11883537.151841583
bottleneck_core:20,2011-04-28,11877617.20074633
bottleneck_core:20,2011-04-29,11896809.97233468
bottleneck_core:20,2011-05-02,11849632.824525137
bottleneck_core:20,2011-05-03,11820397.062208973
bottleneck_core:20,2011-05-04,11735338.198557002
bottleneck_core:20,2011-05-05,11621226.245485438
bottleneck_core:20,2011-05-06,11678175.195067836
bottleneck_core:20,2011-05-09,11770620.449559039
bottleneck_core:20,2011-05-10,11904760.044577489
bottleneck_core:20,2011-05-11,11765674.924765367
bottleneck_core:20,2011-05-12,11879299.149084365
bottleneck_core:20,2011-05-13,11745263.449602336
bottleneck_core:20,2011-05-16,11701445.868099818
bottleneck_core:20,2011-05-17,11678894.591219477
bottleneck_core:20,2011-05-18,11807857.84487328
bottleneck_core:20,2011-05-19,11826625.697131192
bottleneck_core:20,2011-05-20,11766506.706838526
bottleneck_core:20,2011-05-23,11667813.823354855
bottleneck_core:20,2011-05-24,11688661.432427121
bottleneck_core:20,2011-05-25,11738825.060608428
bottleneck_core:20,2011-05-26,11776475.707018351
bottleneck_core:20,2011-05-27,11841144.447133223
bottleneck_core:20,2011-05-31,11982836.38658771
bottleneck_core:20,2011-06-01,11675802.150322963
bottleneck_core:20,2011-06-02,11689404.347969592
bottleneck_core:20,2011-06-03,11521627.865990309
bottleneck_core:20,2011-06-06,11421330.666222984
bottleneck_core:20,2011-06-07,11427476.314834107
bottleneck_core:20,2011-06-08,11348073.318151899
bottleneck_core:20,2011-06-09,11428666.141198864
bottleneck_core:20,2011-06-10,11314468.783095304
bottleneck_core:20,2011-06-13,11284229.902744727
bottleneck_core:20,2011-06-14,11503444.457507445
bottleneck_core:20,2011-06-15,11295969.357915843
bottleneck_core:20,2011-06-16,11272171.303565314
bottleneck_core:20,2011-06-17,11258203.375246858
bottleneck_core:20,2011-06-20,11360878.60721302
bottleneck_core:20,2011-06-21,11553910.297962906
bottleneck_core:20,2011-06-22,11480787.709361663
bottleneck_core:20,2011-06-23,11511491.364299038
bottleneck_core:20,2011-06-24,11379739.263125543
bottleneck_core:20,2011-06-27,11463879.302693231
bottleneck_core:20,2011-06-28,11633922.228853345
bottleneck_core:20,2011-06-29,11740334.41901371
bottleneck_core:20,2011-06-30,11830306.062705804
bottleneck_core:20,2011-07-01,12002962.62544316
bottleneck_core:20,2011-07-05,11975055.499274312
bottleneck_core:20,2011-07-06,12023530.685790984
bottleneck_core:20,2011-07-07,12173437.013383742
bottleneck_core:20,2011-07-08,12098522.120200362
bottleneck_core:20,2011-07-11,11850248.11216267
bottleneck_core:20,2011-07-12,11798403.009803312
bottleneck_core:20,2011-07-13,11847583.690773744
bottleneck_core:20,2011-07-14,11717159.069712013
bottleneck_core:20,2011-07-15,11812418.736014409
bottleneck_core:20,2011-07-18,11682395.19510153
bottleneck_core:20,2011-07-19,11888141.084614638
bottleneck_core:20,2011-07-20,11849722.305375025
bottleneck_core:20,2011-07-21,11889012.712098943
bottleneck_core:20,2011-07-22,11868288.102386417
bottleneck_core:20,2011-07-25,11810696.296974897
bottleneck_core:20,2011-07-26,11746143.076287337
bottleneck_core:20,2011-07-27,11448577.576319702
bottleneck_core:20,2011-07-28,11452873.324739434
bottleneck_core:20,2011-07-29,11358195.74132826
bottleneck_core:20,2011-08-01,11300585.845977476
bottleneck_core:20,2011-08-02,11005097.934960252
bottleneck_core:20,2011-08-03,11092557.82513296
bottleneck_core:20,2011-08-04,10521188.585148638
bottleneck_core:20,2011-08-05,10465795.659612654
bottleneck_core:20,2011-08-08,9752488.29911538
bottleneck_core:20,2011-08-09,10213420.565410947
bottleneck_core:20,2011-08-10,9761557.251014667
bottleneck_core:20,2011-08-11,10270872.254533939
bottleneck_core:20,2011-08-12,10452868.171689183
bottleneck_core:20,2011-08-15,10619552.027380224
bottleneck_core:20,2011-08-16,10496688.867713518
bottleneck_core:20,2011-08-17,10474122.319863431
bottleneck_core:20,2011-08-18,9917614.253931895
bottleneck_core:20,2011-08-19,9839715.893491235
bottleneck_core:20,2011-08-22,9920263.922379216
bottleneck_core:20,2011-08-23,10324836.41929238
bottleneck_core:20,2011-08-24,10465438.215713402
bottleneck_core:20,2011-08-25,10290827.078134924
bottleneck_core:20,2011-08-26,10527269.173486969
bottleneck_core:20,2011-08-29,10875694.252170425
bottleneck_core:20,2011-08-30,10947082.120421862
bottleneck_core:20,2011-08-31,11013679.629689941
bottleneck_core:20,2011-09-01,10862330.037770035
bottleneck_core:20,2011-09-02,10615355.321882013
bottleneck_core:20,2011-09-06,10606897.812817395
bottleneck_core:20,2011-09-07,10886434.752823714
bottleneck_core:20,2011-09-08,10752522.036070686
bottleneck_core:20,2011-09-09,10475830.465167122
bottleneck_core:20,2011-09-12,10552198.820366874
bottleneck_core:20,2011-09-13,10729532.959443986
bottleneck_core:20,2011-09-14,10923054.480987517
bottleneck_core:20,2011-09-15,11083244.979191074
bottleneck_core:20,2011-09-16,11146161.148449847
bottleneck_core:20,2011-09-19,11039017.02858157
bottleneck_core:20,2011-09-20,10919264.158469914
bottleneck_core:20,2011-09-21,10574535.8420682
bottleneck_core:20,2011-09-22,10215912.974087872
bottleneck_core:20,2011-09-23,10297044.00232349
bottleneck_core:20,2011-09-26,10606083.060952106
bottleneck_core:20,2011-09-27,10751876.530584969
bottleneck_core:20,2011-09-28,10526468.691155475
bottleneck_core:20,2011-09-29,10539377.843979862
bottleneck_core:20,2011-09-30,10170406.67003824
bottleneck_core:20,2011-10-03,9857479.604234822
bottleneck_core:20,2011-10-04,10069341.615603203
bottleneck_core:20,2011-10-05,10283504.292880103
bottleneck_core:20,2011-10-06,10522362.532107545
bottleneck_core:20,2011-10-07,10470969.37332496
bottleneck_core:20,2011-10-10,10770452.950115018
bottleneck_core:20,2011-10-11,10776080.675256114
bottleneck_core:20,2011-10-12,10914070.061530273
bottleneck_core:20,2011-10-13,10921989.245986585
bottleneck_core:20,2011-10-14,11062605.399542067
bottleneck_core:20,2011-10-17,10812195.564426275
bottleneck_core:20,2011-10-18,11075563.27041469
bottleneck_core:20,2011-10-19,10962221.175702455
bottleneck_core:20,2011-10-20,11014131.417139351
bottleneck_core:20,2011-10-21,11315133.29947526
bottleneck_core:20,2011-10-24,11496509.84963907
bottleneck_core:20,2011-10-25,11279348.029042948
bottleneck_core:20,2011-10-26,11398646.529030189
bottleneck_core:20,2011-10-27,11744178.469148746
bottleneck_core:20,2011-10-28,11733848.593513984
bottleneck_core:20,2011-10-31,11436294.574818999
bottleneck_core:20,2011-11-01,11155469.606565474
bottleneck_core:20,2011-11-02,11248191.331114233
bottleneck_core:20,2011-11-03,11473261.2511613
bottleneck_core:20,2011-11-04,11438250.06370747
bottleneck_core:20,2011-11-07,11465045.347289924
bottleneck_core:20,2011-11-08,11565081.263268355
bottleneck_core:20,2011-11-09,11150915.498080568
bottleneck_core:20,2011-11-10,11228713.204793891
bottleneck_core:20,2011-11-11,11488229.864440447
bottleneck_core:20,2011-11-14,11459490.752305897
bottleneck_core:20,2011-11-15,11535510.413236868
bottleneck_core:20,2011-11-16,11365920.129080934
bottleneck_core:20,2011-11-17,11230869.60646039
bottleneck_core:20,2011-11-18,11243773.857020965
bottleneck_core:20,2011-11-21,11039797.214625858
bottleneck_core:20,2011-11-22,10993650.295515345
bottleneck_core:20,2011-11-23,10751396.376624566
bottleneck_core:20,2011-11-25,10752162.92478107
bottleneck_core:20,2011-11-28,11090235.345518677
bottleneck_core:20,2011-11-29,11042503.25103787
bottleneck_core:20,2011-11-30,11493553.566051763
bottleneck_core:20,2011-12-01,11514045.43562513
bottleneck_core:20,2011-12-02,11481819.388331866
bottleneck_core:20,2011-12-05,11579052.412682312
bottleneck_core:20,2011-12-06,11582337.032799074
bottleneck_core:20,2011-12-07,11619002.570988173
bottleneck_core:20,2011-12-08,11380336.284519413
bottleneck_core:20,2011-12-09,11563681.36427779
bottleneck_core:20,2011-12-12,11414091.98330102
bottleneck_core:20,2011-12-13,11261003.367965778
bottleneck_core:20,2011-12-14,11096202.955155345
bottleneck_core:20,2011-12-15,11146989.646151092
bottleneck_core:20,2011-12-16,11130110.014785133
bottleneck_core:20,2011-12-19,10953776.931465056
bottleneck_core:20,2011-12-20,11290033.36376782
bottleneck_core:20,2011-12-21,11347087.847210638
bottleneck_core:20,2011-12-22,11431726.264114056
bottleneck_core:20,2011-12-23,11526135.762780927
bottleneck_core:20,2011-12-27,11521969.523503648
bottleneck_core:20,2011-12-28,11370650.505058967
bottleneck_core:20,2011-12-29,11497712.957844313
bottleneck_core:20,2011-12-30,11447168.286277546
bottleneck_core:20,2012-01-03,11465056.898523796
bottleneck_core:20,2012-01-04,11447470.383952316
bottleneck_core:20,2012-01-05,11498389.07716459
bottleneck_core:20,2012-01-06,11426426.697979318
bottleneck_core:20,2012-01-09,11478822.035318805
bottleneck_core:20,2012-01-10,11593823.587161725
bottleneck_core:20,2012-01-11,11640628.648379004
bottleneck_core:20,2012-01-12,11678310.719020965
bottleneck_core:20,2012-01-13,11575685.376302194
bottleneck_core:20,2012-01-17,11601424.013641547
bottleneck_core:20,2012-01-18,11716490.15132063
bottleneck_core:20,2012-01-19,11823766.507759131
bottleneck_core:20,2012-01-20,11872386.653469712
bottleneck_core:20,2012-01-23,11878481.562907975
bottleneck_core:20,2012-01-24,11903524.331279023
bottleneck_core:20,2012-01-25,11926450.010894464
bottleneck_core:20,2012-01-26,11865018.921105135
bottleneck_core:20,2012-01-27,11856399.230341598
bottleneck_core:20,2012-01-30,11829801.681158233
bottleneck_core:20,2012-01-31,11817144.918249998
bottleneck_core:20,2012-02-01,11970856.24376478
bottleneck_core:20,2012-02-02,12030400.043305367
bottleneck_core:20,2012-02-03,12173852.926207874
bottleneck_core:20,2012-02-06,12147383.396300104
bottleneck_core:20,2012-02-07,12166348.00037255
bottleneck_core:20,2012-02-08,12188950.807514796
bottleneck_core:20,2012-02-09,12207497.03759795
bottleneck_core:20,2012-02-10,12100285.040213326
bottleneck_core:20,2012-02-13,12189797.736291539
bottleneck_core:20,2012-02-14,12168015.955818975
bottleneck_core:20,2012-02-15,12125329.156045582
bottleneck_core:20,2012-02-16,12257409.264425006
bottleneck_core:20,2012-02-17,12242885.128637625
bottleneck_core:20,2012-02-21,12215229.489126146
bottleneck_core:20,2012-02-22,12197913.858930033
bottleneck_core:20,2012-02-23,12248016.857916849
bottleneck_core:20,2012-02-24,12260995.945494145
bottleneck_core:20,2012-02-27,12256843.481914245
bottleneck_core:20,2012-02-28,12258124.746040981
bottleneck_core:20,2012-02-29,12170644.79341125
bottleneck_core:20,2012-03-01,12256588.927534327
bottleneck_core:20,2012-03-02,12220914.956286537
bottleneck_core:20,2012-03-05,12168719.190205265
bottleneck_core:20,2012-03-06,11984693.015892094
bottleneck_core:20,2012-03-07,12110253.617339382
bottleneck_core:20,2012-03-08,12278488.801986527
bottleneck_core:20,2012-03-09,12346296.447779842
bottleneck_core:20,2012-03-12,12363592.848447833
bottleneck_core:20,2012-03-13,12598308.279477943
bottleneck_core:20,2012-03-14,12529754.183602935
bottleneck_core:20,2012-03-15,12631080.628240112
bottleneck_core:20,2012-03-16,12659094.729178915
bottleneck_core:20,2012-03-19,12673951.948843738
bottleneck_core:20,2012-03-20,12598603.52455033
bottleneck_core:20,2012-03-21,12595196.141167158
bottleneck_core:20,2012-03-22,12563286.298712345
bottleneck_core:20,2012-03-23,12594560.049331874
bottleneck_core:20,2012-03-26,12756375.198298365
bottleneck_core:20,2012-03-27,12750181.093983825
bottleneck_core:20,2012-03-28,12641899.376795387
bottleneck_core:20,2012-03-29,12607169.640812607
bottleneck_core:20,2012-03-30,12648802.357759561
bottleneck_core:20,2012-04-02,12726333.453343121
bottleneck_core:20,2012-04-03,12686088.029848466
bottleneck_core:20,2012-04-04,12588141.570729446
bottleneck_core:20,2012-04-05,12575868.229389211
bottleneck_core:20,2012-04-09,12428288.717936242
bottleneck_core:20,2012-04-10,12195235.340457516
bottleneck_core:20,2012-04-11,12360962.525898095
bottleneck_core:20,2012-04-12,12517917.600078855
bottleneck_core:20,2012-04-13,12433238.652210187
bottleneck_core:20,2012-04-16,12380938.061326459
bottleneck_core:20,2012-04-17,12547277.933837816
bottleneck_core:20,2012-04-18,12531358.552375142
bottleneck_core:20,2012-04-19,12479777.858554639
bottleneck_core:20,2012-04-20,12567348.19866509
bottleneck_core:20,2012-04-23,12399754.776862834
bottleneck_core:20,2012-04-24,12321069.001184432
bottleneck_core:20,2012-04-25,12425092.509855408
bottleneck_core:20,2012-04-26,12534268.244717736
bottleneck_core:20,2012-04-27,12577996.658840103
bottleneck_core:20,2012-04-30,12536925.624195544
bottleneck_core:20,2012-05-01,12584984.607287293
bottleneck_core:20,2012-05-02,12573437.251110692
bottleneck_core:20,2012-05-03,12508437.385263
bottleneck_core:20,2012-05-04,12350807.03253511
bottleneck_core:20,2012-05-07,12381863.566880785
bottleneck_core:20,2012-05-08,12351854.388731064
bottleneck_core:20,2012-05-09,12338624.801406339
bottleneck_core:20,2012-05-10,12412422.117323454
bottleneck_core:20,2012-05-11,12364924.94767601
bottleneck_core:20,2012-05-14,12245024.69149281
bottleneck_core:20,2012-05-15,12247025.47356548
bottleneck_core:20,2012-05-16,12188672.287185555
bottleneck_core:20,2012-05-17,11909875.797702158
bottleneck_core:20,2012-05-18,11865468.413205741
bottleneck_core:20,2012-05-21,12013216.647292692
bottleneck_core:20,2012-05-22,12035066.498035537
bottleneck_core:20,2012-05-23,12090664.086348891
bottleneck_core:20,2012-05-24,12122808.584150238
bottleneck_core:20,2012-05-25,12167424.357318928
bottleneck_core:20,2012-05-29,12311237.814393865
bottleneck_core:20,2012-05-30,12164909.501689564
bottleneck_core:20,2012-05-31,12143509.43416405
bottleneck_core:20,2012-06-01,11891698.735170448
bottleneck_core:20,2012-06-04,11904478.20872106
bottleneck_core:20,2012-06-05,11943462.126366043
bottleneck_core:20,2012-06-06,12178845.50275839
bottleneck_core:20,2012-06-07,12177528.989517946
bottleneck_core:20,2012-06-08,12286957.20555397
bottleneck_core:20,2012-06-11,12139650.545272239
bottleneck_core:20,2012-06-12,12268007.461549863
bottleneck_core:20,2012-06-13,12151185.00928624
bottleneck_core:20,2012-06-14,12232855.469132
bottleneck_core:20,2012-06-15,12355571.497836825
bottleneck_core:20,2012-06-18,12415220.272754995
bottleneck_core:20,2012-06-19,12508173.775064033
bottleneck_core:20,2012-06-20,12514326.178579701
bottleneck_core:20,2012-06-21,12289815.50627583
bottleneck_core:20,2012-06-22,12364173.672853896
bottleneck_core:20,2012-06-25,12184286.909955828
bottleneck_core:20,2012-06-26,12227118.38250277
bottleneck_core:20,2012-06-27,12320952.017528558
bottleneck_core:20,2012-06-28,12334741.948541064
bottleneck_core:20,2012-06-29,12660051.022041412
bottleneck_core:20,2012-07-02,12653216.819107147
bottleneck_core:20,2012-07-03,12757491.421595138
bottleneck_core:20,2012-07-05,12693766.487112278
bottleneck_core:20,2012-07-06,12531241.523330852
bottleneck_core:20,2012-07-09,12480628.911212938
bottleneck_core:20,2012-07-10,12463426.39787583
bottleneck_core:20,2012-07-11,12387680.435209306
bottleneck_core:20,2012-07-12,12355748.555393454
bottleneck_core:20,2012-07-13,12488636.63038767
bottleneck_core:20,2012-07-16,12410870.051956462
bottleneck_core:20,2012-07-17,12505961.574927606
bottleneck_core:20,2012-07-18,12675802.701148706
bottleneck_core:20,2012-07-19,12791417.639493564
bottleneck_core:20,2012-07-20,12693667.476099614
bottleneck_core:20,2012-07-23,12531776.00152646
bottleneck_core:20,2012-07-24,12406833.388750834
bottleneck_core:20,2012-07-25,12364213.733211441
bottleneck_core:20,2012-07-26,12662941.38655802
bottleneck_core:20,2012-07-27,12924842.099742137
bottleneck_core:20,2012-07-30,12906826.17944481
bottleneck_core:20,2012-07-31,12803644.204304537
bottleneck_core:20,2012-08-01,12760456.24795596
bottleneck_core:20,2012-08-02,12668912.351256965
bottleneck_core:20,2012-08-03,12890472.538502783
bottleneck_core:20,2012-08-06,12899109.378225692
bottleneck_core:20,2012-08-07,13027218.778435046
bottleneck_core:20,2012-08-08,12989598.669955065
bottleneck_core:20,2012-08-09,12978258.845448926
bottleneck_core:20,2012-08-10,13033335.871491823
bottleneck_core:20,2012-08-13,12999026.598766819
bottleneck_core:20,2012-08-14,12982517.993760765
bottleneck_core:20,2012-08-15,12991976.876495542
bottleneck_core:20,2012-08-16,13151831.869598728
bottleneck_core:20,2012-08-17,13225639.531514185
bottleneck_core:20,2012-08-20,13185013.233285075
bottleneck_core:20,2012-08-21,13131445.443900073
bottleneck_core:20,2012-08-22,13147319.785201589
bottleneck_core:20,2012-08-23,13052837.24192986
bottleneck_core:20,2012-08-24,13154016.580918632
bottleneck_core:20,2012-08-27,13164449.772241618
bottleneck_core:20,2012-08-28,13154426.85226939
bottleneck_core:20,2012-08-29,13221490.723267972
bottleneck_core:20,2012-08-30,13062863.385653805
bottleneck_core:20,2012-08-31,13151387.970707558
bottleneck_core:20,2012-09-04,13166004.913628321
bottleneck_core:20,2012-09-05,13134541.328384733
bottleneck_core:20,2012-09-06,13448390.668616235
bottleneck_core:20,2012-09-07,13403230.085456666
bottleneck_core:20,2012-09-10,13324261.08786844
bottleneck_core:20,2012-09-11,13355659.413716044
bottleneck_core:20,2012-09-12,13364983.305233043
bottleneck_core:20,2012-09-13,13560286.437696172
bottleneck_core:20,2012-09-14,13593457.36844029
bottleneck_core:20,2012-09-17,13513009.377299573
bottleneck_core:20,2012-09-18,13483097.98136131
bottleneck_core:20,2012-09-19,13549738.823046902
bottleneck_core:20,2012-09-20,13504102.880161857
bottleneck_core:20,2012-09-21,13576910.325479912
bottleneck_core:20,2012-09-24,13480765.484028518
bottleneck_core:20,2012-09-25,13320594.213837918
bottleneck_core:20,2012-09-26,13214223.46524216
bottleneck_core:20,2012-09-27,13349995.174182497
bottleneck_core:20,2012-09-28,13298404.50644196
bottleneck_core:20,2012-10-01,13237115.211985225
bottleneck_core:20,2012-10-02,13279993.935723046
bottleneck_core:20,2012-10-03,13324164.415249793
bottleneck_core:20,2012-10-04,13411263.879641475
bottleneck_core:20,2012-10-05,13431882.729890244
bottleneck_core:20,2012-10-08,13389628.823256757
bottleneck_core:20,2012-10-09,13212343.475301001
bottleneck_core:20,2012-10-10,13146373.743712278
bottleneck_core:20,2012-10-11,13211524.880298449
bottleneck_core:20,2012-10-12,13194488.788354065
bottleneck_core:20,2012-10-15,13258577.40943293
bottleneck_core:20,2012-10-16,13340890.440778587
bottleneck_core:20,2012-10-17,13513249.06357629
bottleneck_core:20,2012-10-18,13658769.391896484
bottleneck_core:20,2012-10-19,13485543.579833623
bottleneck_core:20,2012-10-22,13482405.908793274
bottleneck_core:20,2012-10-23,13335336.456127208
bottleneck_core:20,2012-10-24,13285979.425957205
bottleneck_core:20,2012-10-25,13320544.553686986
bottleneck_core:20,2012-10-26,13227580.398409575
bottleneck_core:20,2012-10-31,13340716.938885804
bottleneck_core:20,2012-11-01,13499601.371818773
bottleneck_core:20,2012-11-02,13454638.483131357
bottleneck_core:20,2012-11-05,13526834.954246683
bottleneck_core:20,2012-11-06,13658539.579063727
bottleneck_core:20,2012-11-07,13419903.203108989
bottleneck_core:20,2012-11-08,13322986.595336478
bottleneck_core:20,2012-11-09,13305094.395741843
bottleneck_core:20,2012-11-12,13301640.342615075
bottleneck_core:20,2012-11-13,13312149.42344929
bottleneck_core:20,2012-11-14,13074863.45121515
bottleneck_core:20,2012-11-15,13114534.22149554
bottleneck_core:20,2012-11-16,13176939.373982958
bottleneck_core:20,2012-11-19,13409495.942777043
bottleneck_core:20,2012-11-20,13471065.811693048
bottleneck_core:20,2012-11-21,13483548.866668856
bottleneck_core:20,2012-11-23,13671882.004495814
bottleneck_core:20,2012-11-26,13664728.046209954
bottleneck_core:20,2012-11-27,13608743.10952943
bottleneck_core:20,2012-11-28,13701778.482043402
bottleneck_core:20,2012-11-29,13778197.700478312
bottleneck_core:20,2012-11-30,13837869.773852203
bottleneck_core:20,2012-12-03,13736903.863476746
bottleneck_core:20,2012-12-04,13733825.123866018
bottleneck_core:20,2012-12-05,13766720.272053666
bottleneck_core:20,2012-12-06,13787571.362969846
bottleneck_core:20,2012-12-07,13812141.189701023
bottleneck_core:20,2012-12-10,13827918.860718772
bottleneck_core:20,2012-12-11,13883386.45408549
bottleneck_core:20,2012-12-12,13859627.53264487
bottleneck_core:20,2012-12-13,13788430.323417995
bottleneck_core:20,2012-12-14,13727890.443590753
bottleneck_core:20,2012-12-17,13865871.101375118
bottleneck_core:20,2012-12-18,14044097.930074325
bottleneck_core:20,2012-12-19,13979908.572885275
bottleneck_core:20,2012-12-20,14055430.293383675
bottleneck_core:20,2012-12-21,13906550.308461227
bottleneck_core:20,2012-12-24,13866869.99226077
bottleneck_core:20,2012-12-26,13784754.411829583
bottleneck_core:20,2012-12-27,13803672.669485908
bottleneck_core:20,2012-12-28,13679707.2899358
bottleneck_core:20,2012-12-31,13935273.91115669
bottleneck_core:20,2013-01-02,14253006.014951708
bottleneck_core:20,2013-01-03,14200268.509803846
bottleneck_core:20,2013-01-04,14284467.822626546
bottleneck_core:20,2013-01-07,14236869.76834009
bottleneck_core:20,2013-01-08,14168048.988805009
bottleneck_core:20,2013-01-09,14227112.268454086
bottleneck_core:20,2013-01-10,14306821.195371082
bottleneck_core:20,2013-01-11,14316280.435707878
bottleneck_core:20,2013-01-14,14312150.400462994
bottleneck_core:20,2013-01-15,14315569.836651279
bottleneck_core:20,2013-01-16,14312296.724075103
bottleneck_core:20,2013-01-17,14480606.043587621
bottleneck_core:20,2013-01-18,14553958.758831125
bottleneck_core:20,2013-01-22,14605250.411488907
bottleneck_core:20,2013-01-23,14619886.989211917
bottleneck_core:20,2013-01-24,14625288.75903792
bottleneck_core:20,2013-01-25,14746854.53450958
bottleneck_core:20,2013-01-28,14701509.325753378
bottleneck_core:20,2013-01-29,14779948.5842881
bottleneck_core:20,2013-01-30,14749814.179559432
bottleneck_core:20,2013-01-31,14738051.901567735
bottleneck_core:20,2013-02-01,14913223.184517289
bottleneck_core:20,2013-02-04,14818779.294131733
bottleneck_core:20,2013-02-05,15011936.948598588
bottleneck_core:20,2013-02-06,15027897.791224763
bottleneck_core:20,2013-02-07,15022233.831973543
bottleneck_core:20,2013-02-08,15125299.231079664
bottleneck_core:20,2013-02-11,15081114.785997504
bottleneck_core:20,2013-02-12,15135520.918994645
bottleneck_core:20,2013-02-13,15214534.622180613
bottleneck_core:20,2013-02-14,15225283.89973809
bottleneck_core:20,2013-02-15,15222467.48194564
bottleneck_core:20,2013-02-19,15260719.766709255
bottleneck_core:20,2013-02-20,15054450.706467453
bottleneck_core:20,2013-02-21,14924483.059095575
bottleneck_core:20,2013-02-22,15051291.281535383
bottleneck_core:20,2013-02-25,14742036.489127083
bottleneck_core:20,2013-02-26,14811389.29765676
bottleneck_core:20,2013-02-27,15035475.778093897
bottleneck_core:20,2013-02-28,15031759.783727858
bottleneck_core:20,2013-03-01,15013348.974164981
bottleneck_core:20,2013-03-04,15049976.185388431
bottleneck_core:20,2013-03-05,15229209.408998875
bottleneck_core:20,2013-03-06,15192400.227570754
bottleneck_core:20,2013-03-07,15227401.14118246
bottleneck_core:20,2013-03-08,15328420.364726137
bottleneck_core:20,2013-03-11,15364698.561682824
bottleneck_core:20,2013-03-12,15343684.402961817
bottleneck_core:20,2013-03-13,15358699.948342357
bottleneck_core:20,2013-03-14,15440966.387372404
bottleneck_core:20,2013-03-15,15392618.611847434
bottleneck_core:20,2013-03-18,15341093.53418681
bottleneck_core:20,2013-03-19,15358536.29166546
bottleneck_core:20,2013-03-20,15463644.295287278
bottleneck_core:20,2013-03-21,15336713.288429076
bottleneck_core:20,2013-03-22,15418851.881987281
bottleneck_core:20,2013-03-25,15317402.628826639
bottleneck_core:20,2013-03-26,15468187.553355008
bottleneck_core:20,2013-03-27,15457266.259670962
bottleneck_core:20,2013-03-28,15619549.331387423
bottleneck_core:20,2013-04-01,15548955.343522
bottleneck_core:20,2013-04-02,15595084.30873234
bottleneck_core:20,2013-04-03,15456592.377601732
bottleneck_core:20,2013-04-04,15582069.923502818
bottleneck_core:20,2013-04-05,15547404.60550883
bottleneck_core:20,2013-04-08,15669233.95544427
bottleneck_core:20,2013-04-09,16086148.366539719
bottleneck_core:20,2013-04-10,16195495.945417132
bottleneck_core:20,2013-04-11,16315767.04032018
bottleneck_core:20,2013-04-12,16230632.151498565
bottleneck_core:20,2013-04-15,15898478.54933645
bottleneck_core:20,2013-04-16,16196648.591192119
bottleneck_core:20,2013-04-17,16092150.55126747
bottleneck_core:20,2013-04-18,16048746.165116398
bottleneck_core:20,2013-04-19,16167354.059744803
bottleneck_core:20,2013-04-22,16231140.41460304
bottleneck_core:20,2013-04-23,16359749.903296435
bottleneck_core:20,2013-04-24,16436257.854931142
bottleneck_core:20,2013-04-25,16550408.020335207
bottleneck_core:20,2013-04-26,16384768.530111995
bottleneck_core:20,2013-04-29,16621129.672150651
bottleneck_core:20,2013-04-30,16751184.649946114
bottleneck_core:20,2013-05-01,16619947.013054878
bottleneck_core:20,2013-05-02,16760915.885675993
bottleneck_core:20,2013-05-03,16928554.27538948
bottleneck_core:20,2013-05-06,16967441.623728283
bottleneck_core:20,2013-05-07,16951523.52956689
bottleneck_core:20,2013-05-08,17088184.096333236
bottleneck_core:20,2013-05-09,17098580.05073005
bottleneck_core:20,2013-05-10,17228727.813386705
bottleneck_core:20,2013-05-13,17230364.26177535
bottleneck_core:20,2013-05-14,17429100.43397589
bottleneck_core:20,2013-05-15,17500278.91091721
bottleneck_core:20,2013-05-16,17342737.61796421
bottleneck_core:20,2013-05-17,17524802.560462974
bottleneck_core:20,2013-05-20,17598086.560488183
bottleneck_core:20,2013-05-21,17658275.045900904
bottleneck_core:20,2013-05-22,17358541.960942544
bottleneck_core:20,2013-05-23,17251774.003984276
bottleneck_core:20,2013-05-24,17320921.847472392
bottleneck_core:20,2013-05-28,17368055.17167314
bottleneck_core:20,2013-05-29,17180148.202908393
bottleneck_core:20,2013-05-30,17308084.384531382
bottleneck_core:20,2013-05-31,17040334.158732634
bottleneck_core:20,2013-06-03,17065564.650853902
bottleneck_core:20,2013-06-04,16996883.088969678
bottleneck_core:20,2013-06-05,16749918.930821635
bottleneck_core:20,2013-06-06,16976879.486611564
bottleneck_core:20,2013-06-07,17083357.654657766
bottleneck_core:20,2013-06-10,17177522.59097861
bottleneck_core:20,2013-06-11,16915187.397783566
bottleneck_core:20,2013-06-12,16614063.641887072
bottleneck_core:20,2013-06-13,16896949.237377748
bottleneck_core:20,2013-06-14,16804127.341290522
bottleneck_core:20,2013-06-17,16919002.534688298
bottleneck_core:20,2013-06-18,17008387.703827254
bottleneck_core:20,2013-06-19,16703819.664546002
bottleneck_core:20,2013-06-20,16211730.89128475
bottleneck_core:20,2013-06-21,16234922.108031912
bottleneck_core:20,2013-06-24,16074056.489292052
bottleneck_core:20,2013-06-25,16305047.159894561
bottleneck_core:20,2013-06-26,16511365.63036852
bottleneck_core:20,2013-06-27,16650595.2334236
bottleneck_core:20,2013-06-28,16617200.128199717
bottleneck_core:20,2013-07-01,16695763.061533025
bottleneck_core:20,2013-07-02,16612824.940265061
bottleneck_core:20,2013-07-03,16606257.494226733
bottleneck_core:20,2013-07-05,16768948.522387177
bottleneck_core:20,2013-07-08,16856812.82592718
bottleneck_core:20,2013-07-09,16949090.00174968
bottleneck_core:20,2013-07-10,16934246.937903743
bottleneck_core:20,2013-07-11,17235978.259625293
